0.0040839,-0.0022595,1,0.20478,-0.11042,0,0.057867,0.25507,0,0,0
0.0081909,-0.004417,1,0.20593,-0.10533,0,0.057336,0.25397,0,0,0
0.012321,-0.0064729,1,0.20707,-0.10026,0,0.056804,0.25286,0,0,0
0.016474,-0.0084277,1,0.2082,-0.095217,0,0.056273,0.25175,0,0,0
0.020649,-0.010282,1,0.20932,-0.090193,0,0.055742,0.25064,0,0,0
0.024846,-0.012036,1,0.21043,-0.085191,0,0.05521,0.24954,0,0,0
0.029066,-0.01369,1,0.21153,-0.080211,0,0.054679,0.24843,0,0,0
0.033307,-0.015244,1,0.21262,-0.075254,0,0.054148,0.24732,0,0,0
0.03757,-0.0167,1,0.21369,-0.070318,0,0.053616,0.24621,0,0,0
0.041855,-0.018057,1,0.21476,-0.065405,0,0.053085,0.24511,0,0,0
0.046161,-0.019316,1,0.21582,-0.060514,0,0.052554,0.244,0,0,0
0.050488,-0.020478,1,0.21686,-0.055645,0,0.052022,0.24289,0,0,0
0.054835,-0.021542,1,0.2179,-0.050798,0,0.051491,0.24179,0,0,0
0.059204,-0.02251,1,0.21892,-0.045974,0,0.05096,0.24068,0,0,0
0.063592,-0.023381,1,0.21994,-0.041171,0,0.050428,0.23957,0,0,0
0.068001,-0.024157,1,0.22094,-0.036391,0,0.049897,0.23846,0,0,0
0.07243,-0.024837,1,0.22193,-0.031633,0,0.049366,0.23736,0,0,0
0.076878,-0.025422,1,0.22291,-0.026897,0,0.048834,0.23625,0,0,0
0.081346,-0.025913,1,0.22389,-0.022183,0,0.048303,0.23514,0,0,0
0.085833,-0.02631,1,0.22485,-0.017491,0,0.047771,0.23403,0,0,0
0.09034,-0.026613,1,0.2258,-0.012821,0,0.04724,0.23293,0,0,0
0.094865,-0.026823,1,0.22674,-0.008174,0,0.046709,0.23182,0,0,0
0.099409,-0.02694,1,0.22766,-0.0035487,0,0.046177,0.23071,0,0,0
0.10397,-0.026965,1,0.22858,0.0010545,0,0.045646,0.2296,0,0,0
0.10855,-0.026898,1,0.22949,0.0056355,0,0.045115,0.2285,0,0,0
0.11315,-0.02674,1,0.23039,0.010194,0,0.044583,0.22739,0,0,0
0.11777,-0.02649,1,0.23127,0.014731,0,0.044052,0.22628,0,0,0
0.1224,-0.02615,1,0.23215,0.019246,0,0.043521,0.22517,0,0,0
0.12705,-0.025721,1,0.23301,0.023738,0,0.042989,0.22407,0,0,0
0.13172,-0.025201,1,0.23387,0.028208,0,0.042458,0.22296,0,0,0
0.13641,-0.024592,1,0.23471,0.032656,0,0.041927,0.22185,0,0,0
0.14111,-0.023895,1,0.23555,0.037082,0,0.041395,0.22074,0,0,0
0.14583,-0.023109,1,0.23637,0.041486,0,0.040864,0.21964,0,0,0
0.15057,-0.022236,1,0.23718,0.045868,0,0.040333,0.21853,0,0,0
0.15532,-0.021275,1,0.23798,0.050227,0,0.039801,0.21742,0,0,0
0.16009,-0.020227,1,0.23877,0.054565,0,0.03927,0.21632,0,0,0
0.16487,-0.019092,1,0.23955,0.05888,0,0.038739,0.21521,0,0,0
0.16967,-0.017872,1,0.24032,0.063173,0,0.038208,0.2141,0,0,0
0.17448,-0.016565,1,0.24108,0.067444,0,0.037676,0.21299,0,0,0
0.17931,-0.015174,1,0.24183,0.071693,0,0.037145,0.21189,0,0,0
0.18415,-0.013698,1,0.24257,0.07592,0,0.036614,0.21078,0,0,0
0.18901,-0.012137,1,0.24329,0.080124,0,0.036082,0.20967,0,0,0
0.19389,-0.010493,1,0.24401,0.084306,0,0.035551,0.20856,0,0,0
0.19877,-0.0087653,1,0.24472,0.088467,0,0.03502,0.20746,0,0,0
0.20367,-0.0069545,1,0.24541,0.092605,0,0.034489,0.20635,0,0,0
0.20859,-0.0050612,1,0.2461,0.096721,0,0.033957,0.20524,0,0,0
0.21352,-0.0030859,1,0.24677,0.10081,0,0.033426,0.20414,0,0,0
0.21846,-0.0010288,1,0.24743,0.10489,0,0.032895,0.20303,0,0,0
0.22342,0.0011094,1,0.24809,0.10894,0,0.032364,0.20192,0,0,0
0.22838,0.0033285,1,0.24873,0.11296,0,0.031833,0.20081,0,0,0
0.23336,0.0056278,1,0.24936,0.11697,0,0.031301,0.19971,0,0,0
0.23836,0.008007,1,0.24998,0.12095,0,0.03077,0.1986,0,0,0
0.24336,0.010466,1,0.25059,0.12491,0,0.030239,0.19749,0,0,0
0.24838,0.013003,1,0.25119,0.12885,0,0.029708,0.19639,0,0,0
0.25341,0.01562,1,0.25178,0.13277,0,0.029177,0.19528,0,0,0
0.25845,0.018314,1,0.25236,0.13666,0,0.028646,0.19417,0,0,0
0.26351,0.021086,1,0.25292,0.14053,0,0.028115,0.19306,0,0,0
0.26857,0.023935,1,0.25348,0.14438,0,0.027584,0.19196,0,0,0
0.27364,0.026861,1,0.25403,0.14821,0,0.027053,0.19085,0,0,0
0.27873,0.029864,1,0.25456,0.15202,0,0.026522,0.18974,0,0,0
0.28383,0.032942,1,0.25509,0.1558,0,0.025991,0.18864,0,0,0
0.28893,0.036095,1,0.2556,0.15956,0,0.02546,0.18753,0,0,0
0.29405,0.039324,1,0.25611,0.1633,0,0.024929,0.18642,0,0,0
0.29918,0.042627,1,0.2566,0.16702,0,0.024398,0.18532,0,0,0
0.30432,0.046005,1,0.25708,0.17072,0,0.023867,0.18421,0,0,0
0.30946,0.049456,1,0.25755,0.17439,0,0.023336,0.1831,0,0,0
0.31462,0.05298,1,0.25802,0.17804,0,0.022806,0.182,0,0,0
0.31978,0.056577,1,0.25847,0.18167,0,0.022275,0.18089,0,0,0
0.32496,0.060247,1,0.25891,0.18528,0,0.021744,0.17978,0,0,0
0.33014,0.063988,1,0.25934,0.18886,0,0.021213,0.17868,0,0,0
0.33533,0.067801,1,0.25976,0.19242,0,0.020683,0.17757,0,0,0
0.34053,0.071685,1,0.26016,0.19596,0,0.020152,0.17647,0,0,0
0.34574,0.07564,1,0.26056,0.19948,0,0.019621,0.17536,0,0,0
0.35095,0.079664,1,0.26095,0.20298,0,0.019091,0.17425,0,0,0
0.35617,0.083759,1,0.26133,0.20645,0,0.01856,0.17315,0,0,0
0.3614,0.087922,1,0.26169,0.2099,0,0.01803,0.17204,0,0,0
0.36664,0.092155,1,0.26205,0.21333,0,0.0175,0.17094,0,0,0
0.37189,0.096455,1,0.26239,0.21674,0,0.016969,0.16983,0,0,0
0.37714,0.10082,1,0.26272,0.22013,0,0.016439,0.16872,0,0,0
0.38239,0.10526,1,0.26305,0.22349,0,0.015909,0.16762,0,0,0
0.38766,0.10976,1,0.26336,0.22683,0,0.015379,0.16651,0,0,0
0.39293,0.11433,1,0.26366,0.23015,0,0.014848,0.16541,0,0,0
0.3982,0.11897,1,0.26396,0.23345,0,0.014318,0.1643,0,0,0
0.40349,0.12367,1,0.26424,0.23672,0,0.013788,0.1632,0,0,0
0.40877,0.12844,1,0.26451,0.23998,0,0.013259,0.16209,0,0,0
0.41407,0.13327,1,0.26477,0.24321,0,0.012729,0.16099,0,0,0
0.41936,0.13817,1,0.26502,0.24642,0,0.012199,0.15988,0,0,0
0.42467,0.14313,1,0.26525,0.2496,0,0.011669,0.15878,0,0,0
0.42998,0.14815,1,0.26548,0.25277,0,0.01114,0.15767,0,0,0
0.43529,0.15324,1,0.2657,0.25591,0,0.01061,0.15657,0,0,0
0.4406,0.15839,1,0.26591,0.25903,0,0.010081,0.15546,0,0,0
0.44592,0.1636,1,0.2661,0.26213,0,0.0095512,0.15436,0,0,0
0.45125,0.16887,1,0.26629,0.2652,0,0.0090219,0.15326,0,0,0
0.45657,0.17421,1,0.26646,0.26826,0,0.0084927,0.15215,0,0,0
0.46191,0.1796,1,0.26663,0.27129,0,0.0079635,0.15105,0,0,0
0.46724,0.18506,1,0.26678,0.2743,0,0.0074345,0.14994,0,0,0
0.47258,0.19057,1,0.26693,0.27729,0,0.0069056,0.14884,0,0,0
0.47792,0.19615,1,0.26706,0.28025,0,0.0063768,0.14774,0,0,0
0.48326,0.20178,1,0.26718,0.2832,0,0.0058481,0.14663,0,0,0
0.4886,0.20748,1,0.26729,0.28612,0,0.0053195,0.14553,0,0,0
0.49395,0.21323,1,0.26739,0.28902,0,0.004791,0.14443,0,0,0
0.4993,0.21904,1,0.26748,0.2919,0,0.0042626,0.14333,0,0,0
0.50465,0.2249,1,0.26756,0.29475,0,0.0037344,0.14222,0,0,0
0.51,0.23083,1,0.26763,0.29758,0,0.0032063,0.14112,0,0,0
0.51536,0.23681,1,0.26769,0.3004,0,0.0026783,0.14002,0,0,0
0.52071,0.24284,1,0.26774,0.30319,0,0.0021504,0.13892,0,0,0
0.52606,0.24893,1,0.26778,0.30595,0,0.0016227,0.13781,0,0,0
0.53142,0.25508,1,0.26781,0.3087,0,0.0010951,0.13671,0,0,0
0.53678,0.26128,1,0.26782,0.31142,0,0.00056761,0.13561,0,0,0
0.54213,0.26754,1,0.26783,0.31412,0,4.0296e-05,0.13451,0,0,0
0.54749,0.27385,1,0.26782,0.3168,0,-0.00048687,0.13341,0,0,0
0.55285,0.28021,1,0.26781,0.31946,0,-0.0010139,0.13231,0,0,0
0.5582,0.28662,1,0.26778,0.32209,0,-0.0015407,0.13121,0,0,0
0.56356,0.29309,1,0.26775,0.32471,0,-0.0020674,0.13011,0,0,0
0.56891,0.29961,1,0.2677,0.3273,0,-0.0025939,0.12901,0,0,0
0.57427,0.30618,1,0.26764,0.32987,0,-0.0031203,0.12791,0,0,0
0.57962,0.31281,1,0.26758,0.33241,0,-0.0036465,0.12681,0,0,0
0.58497,0.31948,1,0.2675,0.33494,0,-0.0041725,0.12571,0,0,0
0.59032,0.32621,1,0.26741,0.33744,0,-0.0046983,0.12461,0,0,0
0.59567,0.33298,1,0.26731,0.33992,0,-0.0052239,0.12352,0,0,0
0.60101,0.3398,1,0.2672,0.34238,0,-0.0057493,0.12242,0,0,0
0.60635,0.34667,1,0.26708,0.34482,0,-0.0062745,0.12132,0,0,0
0.61169,0.35359,1,0.26695,0.34724,0,-0.0067996,0.12022,0,0,0
0.61703,0.36056,1,0.26681,0.34963,0,-0.0073244,0.11913,0,0,0
0.62237,0.36758,1,0.26666,0.352,0,-0.007849,0.11803,0,0,0
0.6277,0.37464,1,0.26649,0.35435,0,-0.0083733,0.11693,0,0,0
0.63303,0.38175,1,0.26632,0.35668,0,-0.0088975,0.11584,0,0,0
0.63835,0.38891,1,0.26614,0.35898,0,-0.0094214,0.11474,0,0,0
0.64367,0.39611,1,0.26594,0.36127,0,-0.0099451,0.11365,0,0,0
0.64899,0.40336,1,0.26574,0.36353,0,-0.010469,0.11255,0,0,0
0.6543,0.41065,1,0.26553,0.36577,0,-0.010992,0.11146,0,0,0
0.65961,0.41799,1,0.2653,0.36799,0,-0.011515,0.11036,0,0,0
0.66491,0.42537,1,0.26507,0.37019,0,-0.012037,0.10927,0,0,0
0.67021,0.4328,1,0.26482,0.37236,0,-0.01256,0.10818,0,0,0
0.6755,0.44027,1,0.26456,0.37451,0,-0.013082,0.10708,0,0,0
0.68079,0.44778,1,0.2643,0.37664,0,-0.013604,0.10599,0,0,0
0.68608,0.45533,1,0.26402,0.37875,0,-0.014125,0.1049,0,0,0
0.69135,0.46293,1,0.26373,0.38084,0,-0.014647,0.10381,0,0,0
0.69663,0.47057,1,0.26343,0.3829,0,-0.015168,0.10272,0,0,0
0.70189,0.47825,1,0.26312,0.38495,0,-0.015688,0.10163,0,0,0
0.70715,0.48596,1,0.26281,0.38697,0,-0.016209,0.10054,0,0,0
0.7124,0.49372,1,0.26248,0.38897,0,-0.016729,0.099447,0,0,0
0.71765,0.50152,1,0.26214,0.39095,0,-0.017249,0.098358,0,0,0
0.72289,0.50936,1,0.26179,0.3929,0,-0.017768,0.09727,0,0,0
0.72812,0.51724,1,0.26143,0.39484,0,-0.018287,0.096182,0,0,0
0.73335,0.52515,1,0.26105,0.39675,0,-0.018806,0.095094,0,0,0
0.73856,0.53311,1,0.26067,0.39864,0,-0.019324,0.094008,0,0,0
0.74377,0.5411,1,0.26028,0.40051,0,-0.019842,0.092921,0,0,0
0.74897,0.54913,1,0.25988,0.40236,0,-0.02036,0.091836,0,0,0
0.75417,0.55719,1,0.25947,0.40418,0,-0.020877,0.090751,0,0,0
0.75935,0.5653,1,0.25904,0.40599,0,-0.021394,0.089666,0,0,0
0.76453,0.57343,1,0.25861,0.40777,0,-0.021911,0.088583,0,0,0
0.7697,0.58161,1,0.25817,0.40953,0,-0.022427,0.087499,0,0,0
0.77486,0.58982,1,0.25771,0.41127,0,-0.022943,0.086417,0,0,0
0.78001,0.59806,1,0.25725,0.41299,0,-0.023458,0.085335,0,0,0
0.78515,0.60633,1,0.25678,0.41468,0,-0.023973,0.084254,0,0,0
0.79028,0.61464,1,0.25629,0.41636,0,-0.024488,0.083173,0,0,0
0.7954,0.62299,1,0.2558,0.41801,0,-0.025002,0.082093,0,0,0
0.80051,0.63137,1,0.25529,0.41964,0,-0.025515,0.081014,0,0,0
0.80561,0.63977,1,0.25478,0.42125,0,-0.026028,0.079936,0,0,0
0.8107,0.64822,1,0.25425,0.42284,0,-0.026541,0.078858,0,0,0
0.81578,0.65669,1,0.25371,0.42441,0,-0.027053,0.077781,0,0,0
0.82085,0.66519,1,0.25317,0.42595,0,-0.027565,0.076705,0,0,0
0.82591,0.67373,1,0.25261,0.42747,0,-0.028076,0.075629,0,0,0
0.83095,0.68229,1,0.25205,0.42898,0,-0.028587,0.074555,0,0,0
0.83599,0.69088,1,0.25147,0.43046,0,-0.029097,0.073481,0,0,0
0.84101,0.69951,1,0.25088,0.43192,0,-0.029607,0.072408,0,0,0
0.84602,0.70816,1,0.25028,0.43335,0,-0.030116,0.071336,0,0,0
0.85102,0.71684,1,0.24968,0.43477,0,-0.030625,0.070265,0,0,0
0.85601,0.72555,1,0.24906,0.43616,0,-0.031133,0.069194,0,0,0
0.86098,0.73429,1,0.24843,0.43754,0,-0.031641,0.068125,0,0,0
0.86595,0.74305,1,0.24779,0.43889,0,-0.032148,0.067056,0,0,0
0.8709,0.75184,1,0.24715,0.44022,0,-0.032654,0.065988,0,0,0
0.87583,0.76066,1,0.24649,0.44153,0,-0.03316,0.064921,0,0,0
0.88076,0.76951,1,0.24582,0.44282,0,-0.033665,0.063855,0,0,0
0.88567,0.77837,1,0.24514,0.44408,0,-0.03417,0.06279,0,0,0
0.89056,0.78727,1,0.24445,0.44533,0,-0.034674,0.061727,0,0,0
0.89544,0.79619,1,0.24375,0.44655,0,-0.035178,0.060664,0,0,0
0.90031,0.80513,1,0.24304,0.44775,0,-0.03568,0.059602,0,0,0
0.90517,0.8141,1,0.24233,0.44894,0,-0.036183,0.058541,0,0,0
0.91,0.82309,1,0.2416,0.4501,0,-0.036684,0.057481,0,0,0
0.91483,0.8321,1,0.24086,0.45123,0,-0.037185,0.056422,0,0,0
0.91964,0.84114,1,0.24011,0.45235,0,-0.037685,0.055364,0,0,0
0.92443,0.85019,1,0.23935,0.45345,0,-0.038185,0.054308,0,0,0
0.92921,0.85927,1,0.23858,0.45453,0,-0.038683,0.053252,0,0,0
0.93398,0.86838,1,0.2378,0.45558,0,-0.039182,0.052198,0,0,0
0.93872,0.8775,1,0.23702,0.45661,0,-0.039679,0.051144,0,0,0
0.94346,0.88664,1,0.23622,0.45763,0,-0.040175,0.050092,0,0,0
0.94817,0.8958,1,0.23541,0.45862,0,-0.040671,0.049042,0,0,0
0.95287,0.90498,1,0.23459,0.45959,0,-0.041166,0.047992,0,0,0
0.95756,0.91419,1,0.23376,0.46054,0,-0.041661,0.046943,0,0,0
0.96222,0.92341,1,0.23292,0.46146,0,-0.042154,0.045896,0,0,0
0.96687,0.93264,1,0.23208,0.46237,0,-0.042647,0.04485,0,0,0
0.97151,0.9419,1,0.23122,0.46326,0,-0.043139,0.043806,0,0,0
0.97612,0.95117,1,0.23035,0.46412,0,-0.04363,0.042762,0,0,0
0.98072,0.96047,1,0.22947,0.46497,0,-0.04412,0.04172,0,0,0
0.9853,0.96977,1,0.22859,0.46579,0,-0.04461,0.04068,0,0,0
0.98986,0.9791,1,0.22769,0.4666,0,-0.045098,0.03964,0,0,0
0.99441,0.98844,1,0.22678,0.46738,0,-0.045586,0.038603,0,0,0
0.99894,0.99779,1,0.22586,0.46814,0,-0.046073,0.037566,0,0,0
1.0034,1.0072,1,0.22494,0.46888,0,-0.046559,0.036531,0,0,0
1.0079,1.0165,1,0.224,0.4696,0,-0.047044,0.035497,0,0,0
1.0124,1.0259,1,0.22306,0.4703,0,-0.047528,0.034465,0,0,0
1.0169,1.0354,1,0.2221,0.47098,0,-0.048011,0.033435,0,0,0
1.0213,1.0448,1,0.22114,0.47164,0,-0.048493,0.032406,0,0,0
1.0257,1.0542,1,0.22016,0.47228,0,-0.048975,0.031378,0,0,0
1.0301,1.0637,1,0.21918,0.47289,0,-0.049455,0.030352,0,0,0
1.0345,1.0731,1,0.21818,0.47349,0,-0.049934,0.029328,0,0,0
1.0388,1.0826,1,0.21718,0.47407,0,-0.050412,0.028305,0,0,0
1.0432,1.0921,1,0.21617,0.47462,0,-0.050889,0.027284,0,0,0
1.0475,1.1016,1,0.21514,0.47516,0,-0.051366,0.026264,0,0,0
1.0518,1.1111,1,0.21411,0.47567,0,-0.051841,0.025246,0,0,0
1.056,1.1206,1,0.21307,0.47617,0,-0.052315,0.02423,0,0,0
1.0603,1.1302,1,0.21202,0.47664,0,-0.052788,0.023216,0,0,0
1.0645,1.1397,1,0.21096,0.4771,0,-0.05326,0.022203,0,0,0
1.0687,1.1492,1,0.20989,0.47753,0,-0.05373,0.021192,0,0,0
1.0729,1.1588,1,0.20881,0.47794,0,-0.0542,0.020183,0,0,0
